StudentID,InMotif_1,InMotif_2,InMotif_3,SelfEff_1,SelfEff_2,SelfEff_3,Teacher_1,Teacher_2,Teacher_3,ExMotif_1,ExMotif_2,ExMotif_3,Gender,NumBook,NumDevice,EdMother,EdFather,Region
168,2.6647,-0.1433,-0.2555,0.1567,-1.1349,0.5108,-4.5835,0.632,-0.5587,4.337,0.4227,0.2854,1,4,3,6,2,TWN
169,0.4767,-0.8954,-0.1243,-1.9822,-0.4658,0.0981,-1.6569,-1.0904,-0.6328,-2.0879,-0.2283,-0.8357,1,4,3,3,8,TWN
170,3.5637,-0.6586,0.2506,0.5243,-0.0688,-0.3709,-3.7637,0.0651,0.2945,2.7455,-0.1271,1.0461,1,2,2,6,8,TWN
171,2.4232,-1.7684,-0.9745,-0.6642,-0.4754,1.1085,-3.5048,-0.3592,0.3394,1.9316,1.4011,0.229,2,1,2,8,8,TWN
172,3.4234,-1.3356,0.197,-0.3796,0.6184,0.3482,-3.791,-0.6216,-0.436,2.6549,0.9354,0.2776,2,2,3,3,3,TWN
173,-0.9438,0.842,0.1333,2.1348,-0.4696,0.7565,3.0133,-0.7497,-0.7713,-0.3362,0.4595,-0.2531,1,5,3,4,3,TWN
174,1.0651,-0.5234,0.3116,0.2244,-0.9726,0.2091,1.8055,0.35,0.1989,0.0241,0.4183,-0.408,1,4,2,2,3,TWN
175,4.4548,-0.9716,0.2499,4.6543,-0.4935,0.2824,-3.6784,1.4797,1.6513,5.3346,-0.1575,-0.6065,2,4,3,6,7,TWN
176,2.9473,-0.0204,0.0565,1.8091,-0.8535,-0.3854,-3.5105,0.6239,-1.4037,3.2975,-0.9344,0.006,1,4,5,8,8,TWN
177,-2.2481,-0.1159,0.5662,0.8395,0.5281,-0.2,3.315,-0.4671,-0.0346,-0.0445,0.3608,-0.7517,2,2,3,3,3,TWN
178,1.7269,-1.0685,-0.3985,-1.7207,-1.0765,0.8626,-3.581,-1.0835,-0.3512,1.9966,-0.5881,-0.1262,1,2,4,3,3,TWN
179,1.0508,0.811,-0.1213,-1.0302,-1.0261,-0.8192,2.7338,0.3908,0.1653,-0.0205,0.2914,0.7943,1,5,4,4,7,TWN
180,3.1501,3.0266,0.2809,4.4663,-0.0112,0.8126,-1.6439,0.0868,-0.4116,2.9659,0.7939,-0.2562,2,5,2,6,6,TWN
181,-1.4273,0.0433,0.0002,-0.1191,0.4163,0.2191,1.2503,-0.5301,0.0382,0.9203,1.4189,-0.5854,2,3,4,8,8,TWN
182,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,2.4658,-0.5873,-0.9493,-1.3525,1.6725,-0.581,2,3,3,3,3,TWN
183,0.3169,0.5706,0.0004,-0.1191,0.4163,0.2191,-0.6641,-1.6645,-0.0528,-0.0274,0.8408,-0.1742,2,1,2,6,3,TWN
184,4.4548,-0.9716,0.2499,0.2807,-1.2619,0.4794,-3.6784,1.4797,1.6513,4.0064,-0.0861,0.5276,1,3,3,3,2,TWN
185,3.5049,0.661,1.2518,6.1936,0.3841,0.1077,-4.2289,0.8334,-0.8819,5.6468,0.2947,-0.4723,2,1,3,3,6,TWN
186,1.9487,-1.7969,0.1147,1.4829,0.0429,-0.79,-1.6666,0.0509,-0.2602,1.7107,0.4282,0.7441,1,2,4,3,8,TWN
187,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,2.3087,-0.2066,-2.094,0.7455,-0.6163,2.9395,2,1,3,3,2,TWN
188,1.1574,-0.5459,0.1514,-0.1191,0.4163,0.2191,-1.3922,-0.3532,-0.254,-0.0274,0.8408,-0.1742,1,4,4,7,7,TWN
189,4.1441,-1.152,-0.3189,2.4783,-1.4173,1.1598,-3.5197,1.2363,-1.5284,3.6257,-0.5034,-0.4108,1,5,5,4,4,TWN
190,4.0985,-1.0533,0.2763,4.5508,0.2916,-1.4879,-1.9046,-0.5264,0.2771,5.3443,1.172,0.8401,2,1,2,2,8,TWN
191,3.4962,0.785,0.215,-0.0586,0.2617,-0.6415,-1.3347,1.4126,0.2811,0.6115,0.3464,0.1936,1,3,3,6,7,TWN
192,2.4722,-0.867,-0.4403,1.4944,-0.7682,-0.8372,-3.3936,0.2868,-0.0675,1.6156,-0.6818,0.6673,2,3,4,4,6,TWN
193,-1.4601,1.4558,-0.1109,-0.1191,0.4163,0.2191,1.2503,-0.5301,0.0382,1.682,0.0813,-0.0451,2,3,3,6,6,TWN
194,-3.239,0.8627,-0.5357,-0.1191,0.4163,0.2191,2.4555,0.2015,0.7758,-0.0274,0.8408,-0.1742,2,3,5,6,6,TWN
195,-0.7719,1.6981,-0.1375,-0.4458,-1.065,-1.5711,1.2931,0.1768,0.73,-0.0526,-0.1265,-0.0503,1,4,2,6,6,TWN
196,0.0062,0.4871,-0.0683,0.253,0.9636,-0.4557,-0.3344,-0.3822,-1.0337,2.7246,0.027,1.917,1,3,3,4,7,TWN
197,-0.6415,1.0703,1.0659,2.7707,1.3068,-0.5735,2.8101,0.4029,0.4525,-0.3889,-0.3106,-0.2899,2,3,5,3,4,TWN
198,1.4221,0.9903,0.2149,1.5411,-0.3425,-1.8361,0.9733,0.6495,1.4281,-0.7271,-0.5711,0.471,2,3,3,2,3,TWN
199,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,3.8655,-1.3937,-0.4,-3.0207,0.8877,-0.0923,1,1,5,3,2,TWN
200,-4.0251,0.6724,-0.0451,-2.3115,0.2977,-0.6988,3.8655,-1.3937,-0.4,-3.0207,0.8877,-0.0923,2,4,4,3,6,TWN
201,-1.1776,0.7262,0.1698,0.5373,-2.0902,-0.549,-1.7046,1.1507,-0.4259,3.0482,-0.313,-1.1242,2,3,5,3,8,TWN
202,2.918,1.4318,-0.2719,4.9749,-0.3546,-0.0514,-3.2709,1.6,0.2682,5.3346,-0.1575,-0.6065,2,3,3,3,3,TWN
203,-1.9388,0.4458,-0.1808,-2.9504,-0.0828,0.1029,0.901,-0.784,-0.4207,-2.0283,-0.6988,1.0275,1,5,3,6,6,TWN
204,2.9473,-0.0204,0.0565,2.1432,-0.1191,0.1215,-3.0353,-1.247,0.5222,-0.9887,0.3621,0.5258,1,1,2,8,2,TWN
205,-0.0501,-0.2802,-1.0098,-0.1191,0.4163,0.2191,-0.7497,-0.536,0.0592,0.287,0.0789,0.2052,2,3,3,3,6,TWN
206,-2.5531,-0.2291,0.1939,-1.3342,0.0415,0.1414,1.94,-0.7804,-1.0484,0.0241,0.4183,-0.408,1,3,4,3,6,TWN
207,-2.2814,0.4785,-1.1309,-2.051,0.0957,-0.8279,-0.75,-0.5353,0.0326,0.7343,0.0116,1.177,1,5,4,3,3,TWN
208,2.3199,0.5886,-0.1179,-0.7458,-2.0048,1.1039,-3.8985,1.1568,0.4196,1.0032,-1.4846,-0.2708,1,4,2,8,3,TWN
209,1.0954,-1.3803,-0.9865,1.2312,-0.1795,-0.1365,-0.2761,1.0966,1.1183,-0.4149,0.53,0.2567,1,2,3,3,3,TWN
210,-3.7043,0.8038,-0.0258,-1.6744,-0.2227,-1.291,2.5239,0.1405,-0.3229,1.3564,1.9809,1.0725,2,3,4,8,8,TWN
211,1.0789,0.8685,0.1354,3.0372,0.4002,0.1634,-2.1105,-0.1437,0.2678,1.8887,0.1006,0.4289,2,1,3,2,2,TWN
212,-4.3683,0.5507,-0.1246,-1.3252,0.1313,-0.0147,4.1672,-1.1111,0.3367,0.0003,-0.604,0.7324,2,4,3,3,3,TWN
213,-1.2142,-0.5611,-0.5234,-3.015,0.2304,0.1458,2.7541,-0.3246,-0.8428,1.2979,0.7929,-1.0858,1,5,4,7,4,TWN
214,4.4548,-0.9716,0.2499,3.3615,-0.3967,-0.5652,-3.4427,0.25,-0.0543,1.9631,-1.5998,-1.6388,1,3,5,6,7,TWN
215,3.0321,-0.0324,-0.3015,0.4608,-1.6026,-0.9549,-2.9559,1.191,1.205,1.8786,0.4114,-0.3864,1,2,4,6,3,TWN
216,2.9965,0.0174,-0.2558,-0.1191,0.4163,0.2191,-4.2818,0.9145,0.178,1.8552,-0.9111,-1.0836,1,3,2,3,3,TWN
217,4.4548,-0.9716,0.2499,3.726,-1.1555,-4.9826,-4.2818,0.9145,0.178,2.0049,-0.2339,0.8806,1,2,3,6,3,TWN
218,-2.7054,1.2265,0.5163,2.8183,0.0759,-0.9637,-0.7743,0.5836,0.5236,3.6431,0.31,1.0742,1,1,5,3,3,TWN
219,1.694,0.344,-0.5096,0.552,-0.4473,-1.9359,-1.2051,2.0341,-0.7807,0.9342,-0.5699,0.7689,1,3,3,2,3,TWN
220,1.5138,-0.4642,0.125,2.7767,0.6023,0.2925,-1.0103,0.5349,0.1532,2.6536,0.3416,-0.3903,2,2,5,2,3,TWN
221,1.2162,-0.6846,-0.5496,1.8248,-0.3033,0.0065,-2.4612,0.2483,-0.0256,3.9884,0.8394,1.463,1,5,3,3,2,TWN
222,0.3907,0.6262,0.162,-0.439,0.0852,0.3417,0.2262,-0.524,-0.2521,1.3541,0.2514,0.7221,2,3,3,2,3,TWN
223,-0.2716,-1.1058,-0.526,-2.309,-0.162,-0.1765,-2.1907,-0.7492,0.5973,0.6289,-0.5275,-0.3842,2,2,4,2,3,TWN
224,-1.7946,-0.0676,0.0461,-1.9807,-0.1647,0.3937,1.0403,-0.0682,-0.0465,0.0574,0.8289,0.7542,1,3,4,3,4,TWN
225,1.0685,-1.4546,0.0959,-2.6443,0.8562,-0.4748,-0.3431,-1.4796,-0.4015,-2.7063,0.1258,0.2871,2,3,4,4,4,TWN
226,1.6052,-0.5648,-0.5651,1.4885,-0.1667,-0.3434,-1.7754,-0.5954,-0.4956,0.9618,-0.0328,-0.4281,1,1,5,3,3,TWN
227,4.0985,-1.0533,0.2763,0.8528,-0.762,0.5362,-1.0376,-0.1518,-0.5772,0.287,0.0789,0.2052,2,2,4,3,3,TWN
228,-1.084,0.165,0.0797,-0.439,0.0852,0.3417,0.3981,0.1139,-0.3331,2.3018,0.8295,0.3109,1,2,2,3,6,TWN
229,0.1713,-0.1718,1.0596,-0.1191,0.4163,0.2191,-1.6666,0.0509,-0.2602,0.287,0.0789,0.2052,2,3,3,3,6,TWN
230,-0.1862,1.0221,-0.0443,1.8326,-0.5393,0.4923,-2.6502,-1.0036,0.0684,-2.3919,-0.6361,0.6666,1,3,4,3,3,TWN
231,-4.0009,0.6616,-0.1706,-1.6794,1.0032,-0.8917,3.3966,-0.5075,-0.5297,-0.3397,0.3885,-0.3084,1,3,4,3,6,TWN
232,2.5671,-0.928,-1.3479,0.5964,-1.725,-0.942,-1.9814,-0.2522,-1.6005,0.2075,-1.6535,-0.773,2,1,3,6,7,TWN
233,2.804,-0.7064,-0.4406,-1.0739,-1.9291,-0.5603,-2.718,-0.6297,-1.281,4.6375,0.9583,0.1683,2,3,3,3,3,TWN
234,-1.4273,0.0433,0.0002,-0.1191,0.4163,0.2191,1.2503,-0.5301,0.0382,0.6506,0.0162,0.5661,2,3,3,2,2,TWN
235,3.4577,-1.3954,-0.478,-1.6663,-0.6665,-0.5054,-4.309,0.2278,-0.5524,4.0734,2.1639,-0.1106,1,2,5,6,2,TWN
236,-1.8926,-0.0156,0.51,-1.0148,-0.7785,0.2034,2.6041,0.7461,-0.6524,-1.6749,0.1909,-0.3241,1,4,4,3,8,TWN
237,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,1.2503,-0.5301,0.0382,2.0216,0.2867,0.2104,1,5,5,6,4,TWN
238,-3.6454,0.7619,-0.2268,-2.9504,-0.0828,0.1029,0.3064,-0.6306,-0.985,-2.0353,-0.4592,0.6886,2,5,4,7,7,TWN
239,1.3007,0.1401,0.6486,1.831,-0.3991,0.6101,-3.351,0.9944,0.5977,2.6127,0.688,-0.2229,1,1,4,3,3,TWN
240,4.4548,-0.9716,0.2499,3.5,1.4129,1.2221,1.1597,4.0352,-0.2856,5.9591,0.7469,-0.3381,2,1,2,8,8,TWN
241,1.3836,-1.1902,-0.4781,-1.4008,0.7607,0.4948,-2.9776,-0.5183,1.1221,2.6262,0.5884,-0.5117,2,2,3,8,8,TWN
242,13.5064,13.8167,1.0084,21.9756,0.3036,-0.1709,-2.2646,1.0062,0.3828,2.0352,0.6957,0.7325,1,1,4,8,8,TWN
243,-0.2481,1.2741,-0.0923,-1.0268,0.6447,-0.6367,0.8343,0.275,-1.1514,2.2812,0.2785,-0.3219,1,3,3,3,8,TWN
244,3.9223,-0.4236,-0.8321,0.2655,0.4711,1.0549,-4.5835,0.632,-0.5587,4.0077,0.5076,1.1955,1,3,2,8,3,TWN
245,4.4548,-0.9716,0.2499,6.1936,0.3841,0.1077,-4.2818,0.9145,0.178,4.7127,0.1255,0.4611,2,5,5,3,6,TWN
246,3.2018,1.4047,-2.4659,-2.307,-0.568,-0.4871,-3.581,-1.0835,-0.3512,0.3126,1.0056,1.3289,1,3,4,4,7,TWN
247,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,3.4883,0.237,0.1223,0.3827,0.0835,0.6068,2,1,2,4,4,TWN
248,1.5138,-0.4642,0.125,0.5277,-0.2468,0.7081,-1.3649,0.3335,0.4765,0.6779,-0.2307,0.6875,2,4,5,3,4,TWN
249,0.9813,0.0838,-0.957,-3.2755,0.4325,0.2749,-2.1634,-0.0625,1.3277,1.7155,1.0929,1.4674,1,3,2,3,3,TWN
250,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,3.4391,0.2002,0.1355,-1.3675,-0.0216,-0.9132,1,1,2,7,3,TWN
251,-2.5339,-1.6323,1.0718,-0.0633,0.5275,-0.3481,3.0513,-1.8495,-0.6056,2.3031,0.9147,0.1679,2,1,5,3,3,TWN
252,-0.3612,0.3762,-0.0224,-0.3796,0.6184,0.3482,2.625,-0.2556,-0.0701,1.9794,-0.6521,0.5678,1,4,2,3,3,TWN
253,1.8702,-0.3825,0.0987,-0.0694,-0.4139,-0.6102,1.2216,-0.5709,-0.5266,3.0565,-0.2686,0.5123,2,1,5,7,8,TWN
254,-0.1393,-0.3522,0.4908,-1.3312,-0.7733,0.7244,-0.2669,-0.7554,0.2891,0.0002,0.0448,0.3838,1,3,3,3,3,TWN
255,3.9223,-0.4236,-0.8321,-0.1278,-0.2909,-0.3819,-2.3269,0.9883,0.888,2.5976,-1.0986,-0.0946,1,3,5,8,3,TWN
256,-0.7635,1.6502,-0.5013,3.3422,0.1916,-0.8549,0.5402,1.5922,1.7506,2.9742,0.8383,1.3803,2,5,4,3,3,TWN
257,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,4.1672,-1.1111,0.3367,-3.0207,0.8877,-0.0923,2,5,5,7,7,TWN
258,-0.8121,-0.4813,-0.6447,-1.9815,-0.4465,-0.163,1.0403,-0.0682,-0.0465,0.3569,-0.4272,0.7545,1,3,5,3,3,TWN
259,1.8311,-0.3724,0.3617,-1.6683,-0.7874,-0.7837,-2.002,0.4639,-0.6189,-0.0011,-0.549,-0.2841,1,4,5,6,6,TWN
260,1.1539,-0.5855,0.3688,-0.4297,-1.0008,-0.517,-2.7086,0.8116,0.9108,0.0241,0.4183,-0.408,2,1,2,2,2,TWN
261,1.9159,-0.3844,0.0037,1.1693,-0.253,-0.6653,-3.6393,0.7317,0.4912,3.0679,1.3545,0.7892,1,1,3,3,3,TWN
262,-1.4221,-0.1205,1.2543,-2.309,-0.162,-0.1765,0.5522,-1.036,-0.4481,-2.7063,0.1258,0.2871,2,3,5,3,4,TWN
263,3.3822,-1.3531,0.0462,0.2122,-1.5749,-0.377,-1.6431,0.816,0.4213,2.3355,1.4252,0.552,1,2,4,3,3,TWN
264,1.5705,-0.5337,-0.4897,-0.4345,-0.8749,0.1351,-2.9776,-0.5183,1.1221,1.9825,0.6169,-0.1622,2,4,3,6,3,TWN
265,3.9311,-0.5477,0.2047,2.1678,-2.5999,0.4606,-3.6784,1.4797,1.6513,2.9659,0.7939,-0.2562,1,1,3,4,4,TWN
266,1.0789,0.8685,0.1354,-1.3543,0.4879,-1.0637,0.2205,0.4987,-0.8996,2.6262,0.5884,-0.5117,2,1,3,3,3,TWN
267,0.0062,0.4871,-0.0683,2.1375,-0.4836,3.0174,-1.3649,0.3335,0.4765,1.2347,0.6571,-0.206,1,1,3,2,3,TWN
268,1.5951,-0.5158,-0.0156,2.1307,0.0359,-0.0662,-3.7056,0.793,0.9209,0.6,-1.2768,-0.0833,2,1,3,8,8,TWN
269,-0.7632,0.2964,0.099,-2.6314,-0.0334,-0.5763,-1.0241,-0.1319,0.0529,2.985,-0.4488,-0.2444,1,3,4,3,8,TWN
270,-3.3386,0.9158,0.114,2.4954,2.615,-1.9442,3.5372,0.2745,0.0825,-2.0018,1.5039,0.6743,2,3,3,6,2,TWN
271,1.0357,-0.0421,-0.0152,-0.4566,-0.2345,-1.7849,-0.1355,0.9431,-0.4108,0.5979,-0.0626,-0.3286,1,2,4,3,2,TWN
272,1.4457,0.1613,-1.4966,2.7052,-0.8346,-1.0722,-4.5835,0.632,-0.5587,3.3072,-0.1135,0.6417,1,3,3,3,8,TWN
273,-3.812,0.0681,-0.5686,0.2539,1.2453,0.101,2.098,-0.0972,-0.8262,-0.3349,1.0533,0.4149,2,4,2,4,4,TWN
274,1.5138,-0.4642,0.125,0.8494,-0.5841,-0.5428,-1.6666,0.0509,-0.2602,0.5979,-0.0626,-0.3286,2,2,4,2,3,TWN
275,-0.236,-1.0588,-0.0715,1.1782,-0.6405,0.8602,-3.4039,1.0755,1.6576,5.6517,0.9595,0.251,2,1,2,3,3,TWN
276,0.628,-0.1891,-0.0902,-1.988,-0.5186,-1.1663,-1.6042,-1.6596,-0.3849,1.291,0.208,1.1413,1,4,4,3,3,TWN
277,1.5138,-0.4642,0.125,0.5304,-0.6335,0.1364,-2.3205,0.3182,0.1831,2.2969,0.1648,-0.4124,2,1,2,3,3,TWN
278,0.1585,-0.9686,-0.3907,-0.1191,0.4163,0.2191,-0.477,-0.2935,0.2044,1.6377,0.3567,0.067,1,1,2,3,1,TWN
279,-2.1857,-0.1182,0.1479,-1.9871,-0.2369,-0.6096,2.4268,0.1606,0.2109,0.2835,0.6992,-0.708,1,2,5,6,6,TWN
280,0.4118,0.6065,-0.407,-1.6646,-0.3285,0.7913,-2.4807,-0.4049,-0.4658,2.0365,1.2894,1.4004,1,4,2,2,8,TWN
281,-3.7043,0.8038,-0.0258,-1.6503,0.6465,0.1573,2.0246,-0.0121,0.8118,1.3448,1.6125,0.5985,1,1,3,2,4,TWN
282,-3.7043,0.8038,-0.0258,-2.3192,0.3409,-0.6467,3.9083,-0.6868,0.2917,-1.6786,0.0274,0.081,1,3,2,8,4,TWN
283,3.8156,0.8414,1.8206,-0.7547,-1.6173,-0.4216,-4.5835,0.632,-0.5587,1.672,-0.4395,1.1568,1,1,4,3,6,TWN
284,0.7682,0.6881,-0.4334,1.8063,0.5704,-0.1554,-2.4938,-0.3859,0.0262,2.6584,1.0064,0.3329,2,2,5,3,3,TWN
285,-1.4273,0.0433,0.0002,-0.7773,0.7589,-0.2992,0.7477,1.0517,0.2865,0.6557,0.7734,0.8289,2,2,3,6,6,TWN
286,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,4.1672,-1.1111,0.3367,-0.2662,-1.3795,2.0513,2,1,4,3,3,TWN
287,-1.6404,0.6476,0.5238,-1.6856,0.9679,-0.8939,3.1647,0.6043,0.1293,0.9618,-0.0328,-0.4281,1,3,3,3,3,TWN
288,-0.3146,0.3556,-0.0876,-1.0358,0.5549,-0.4806,0.9914,-0.1057,-0.0067,-0.369,0.2921,0.7005,1,2,4,3,3,TWN
289,4.0985,-1.0533,0.2763,0.8494,-0.5841,-0.5428,-2.7979,0.5951,-0.6223,1.8874,-2.0321,-0.4731,2,3,4,3,4,TWN
290,0.5659,-0.0816,0.7404,-0.3769,0.2317,-0.2235,2.1941,-0.4691,-0.0341,4.7026,-0.2125,-0.0057,2,3,2,3,3,TWN
291,4.0286,0.237,1.297,0.3013,1.7239,0.7741,-3.2475,1.6932,1.6153,0.7021,-0.7161,0.962,2,3,5,8,8,TWN
292,-1.9273,0.0155,0.5855,-0.1191,0.4163,0.2191,-0.562,2.4403,-0.2765,0.2835,0.6992,-0.708,2,4,4,6,3,TWN
293,-0.9763,0.9007,0.6226,1.4829,0.0429,-0.79,0.7814,0.3561,-0.0914,-0.6559,0.1655,1.3397,2,5,3,2,3,TWN
294,-0.1705,-0.2184,-0.6062,4.3102,0.4803,-0.6367,0.504,-1.0453,-1.3191,-0.7456,-0.996,-1.1229,2,5,3,6,3,TWN
295,3.1311,0.8274,-0.7954,0.7909,-0.8355,0.0073,-4.5835,0.632,-0.5587,7.1564,1.8703,-0.6263,1,1,2,2,2,TWN
296,2.5834,-0.0916,-0.1149,0.5844,0.4836,-0.6254,-2.4807,-0.4049,-0.4658,0.9123,-0.8245,0.0509,1,4,3,6,8,TWN
297,1.1574,-0.5459,0.1514,0.8528,-0.762,0.5362,-1.6666,0.0509,-0.2602,1.3254,-0.0956,-0.0672,2,5,4,6,6,TWN
298,1.7269,-1.0685,-0.3985,1.2211,0.3234,-0.6067,2.3661,0.1688,-0.1151,1.3254,-0.0956,-0.0672,1,5,5,6,3,TWN
299,-0.8709,0.8382,0.3564,-2.3709,-0.2354,-0.7054,-1.3922,-0.3532,-0.254,-1.0693,1.6356,-0.815,1,4,3,3,3,TWN
300,0.7682,0.6881,-0.4334,2.7388,-0.1132,0.7855,-1.8766,0.5128,-0.3449,1.6499,0.1719,-0.0789,1,4,4,3,3,TWN
301,1.0491,-1.436,0.4792,-3.2755,0.4325,0.2749,-1.4077,-0.3734,-0.2153,2.6536,0.3416,-0.3903,2,1,2,8,3,TWN
302,1.1311,-0.4996,-1.0921,3.6734,-0.8707,-1.0819,1.6288,0.7897,-0.9825,5.9591,0.7469,-0.3381,2,3,5,8,4,TWN
303,1.1464,-0.5751,0.171,0.513,1.1218,0.0262,0.1524,0.5588,0.2256,3.6518,1.9029,0.4775,2,2,3,8,8,TWN
304,-4.0475,0.6821,-0.1054,-2.9504,-0.0828,0.1029,4.1672,-1.1111,0.3367,-2.0913,0.3921,-1.7489,2,3,3,3,3,TWN
305,1.5428,-0.5625,-0.1468,-0.7482,-1.5451,0.5817,-4.2002,0.8742,-0.317,0.2849,1.293,-0.04,1,1,5,3,3,TWN
306,4.4548,-0.9716,0.2499,2.4805,-1.4489,0.5274,-4.5835,0.632,-0.5587,1.6976,-0.7238,0.7222,1,5,3,7,3,TWN
307,-2.7943,0.3177,0.4607,0.8093,0.0975,-0.8824,2.1356,0.6347,0.3783,1.1128,1.1345,1.0592,2,1,4,8,2,TWN
308,-4.0251,0.6724,-0.0451,-2.3178,0.2625,-0.701,3.6983,-0.2249,0.207,-1.3696,1.1925,-1.1585,2,5,5,6,6,TWN
309,1.9487,-1.7969,0.1147,0.5304,-0.6335,0.1364,-1.0103,0.5349,0.1532,1.347,0.4909,0.3832,1,4,5,1,2,TWN
310,1.9159,-0.3844,0.0037,0.5304,-0.6335,0.1364,0.3064,-0.6306,-0.985,0.287,0.0789,0.2052,2,5,5,2,3,TWN
311,1.5138,-0.4642,0.125,-0.1191,0.4163,0.2191,-1.3649,0.3335,0.4765,0.6394,-1.2046,-0.8009,2,4,5,6,6,TWN
312,0.065,-0.8325,-1.0695,2.1333,1.0874,0.8825,-1.133,-0.7783,-0.1825,0.0309,-0.2236,1.021,2,3,4,3,3,TWN
313,0.9356,0.1825,-0.3618,0.8439,-0.3745,-0.9894,-3.4516,-0.4411,-0.6939,1.5844,0.0431,0.0539,1,3,3,7,6,TWN
314,4.4548,-0.9716,0.2499,3.0382,-2.3876,2.2966,-4.5835,0.632,-0.5587,0.6058,-0.8602,-0.4105,2,3,3,3,4,TWN
315,-1.1065,0.1747,0.0195,-2.6357,1.0947,0.0299,-0.7834,0.1595,0.4371,0.0574,1.3375,1.5651,2,1,3,3,2,TWN
316,-4.3683,0.5507,-0.1246,-2.0107,1.4832,-0.722,3.8655,-1.3937,-0.4,0.3535,1.3506,0.3036,2,3,2,3,3,TWN
317,-0.1393,-0.3522,0.4908,-3.2755,0.4325,0.2749,-3.137,-0.8889,-0.8792,-1.4591,-1.0607,-0.9347,2,5,5,8,8,TWN
318,1.3007,0.1401,0.6486,0.208,-0.5049,-0.2633,1.5654,-1.2835,1.0935,0.3112,-0.0967,-0.1499,1,2,3,6,4,TWN
319,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,1.3707,0.2552,1.2551,0.3432,0.2287,1.1552,2,2,3,4,6,TWN
320,-4.3683,0.5507,-0.1246,-2.9504,-0.0828,0.1029,3.4391,0.2002,0.1355,-1.6715,-0.4295,0.589,1,3,4,3,3,TWN
321,1.2031,-0.6446,-0.4437,1.1693,-0.253,-0.6653,-2.921,0.5222,-0.0306,1.6086,-0.1325,-0.3012,1,1,3,2,2,TWN
322,2.3444,-0.2778,-2.3911,-0.7372,-1.8613,0.115,-1.8169,0.0666,-0.4079,-0.117,-2.3025,-0.5331,2,3,3,6,6,TWN
323,-2.94,4.9472,-2.4137,2.0946,1.3883,-0.3085,-1.6393,0.7376,0.4702,-1.0174,-0.6761,0.5944,1,3,3,2,8,TWN
324,3.7421,-1.135,0.3026,0.7902,-0.8548,0.2685,-1.3922,-0.3532,-0.254,-0.0274,0.8408,-0.1742,2,3,4,8,8,TWN
325,2.2868,0.2408,-1.2139,-0.1215,-0.2557,-0.3797,-2.179,-0.1223,0.2709,4.6309,-0.1988,-0.8258,1,2,2,6,7,TWN
326,-3.5902,-0.6603,-0.0554,-2.3709,-0.2354,-0.7054,3.4239,0.1792,0.2008,-1.3099,0.7219,0.7047,2,3,4,4,4,TWN
327,-0.2936,-1.0674,0.0132,0.8458,0.5633,-0.1978,2.6955,1.4913,-0.027,2.0331,1.9098,0.4873,1,2,3,6,8,TWN
328,4.1441,-1.152,-0.3189,-0.0503,-1.2683,-0.7095,-2.7148,1.151,0.0761,1.5722,-0.7817,-1.3102,2,1,3,8,8,TWN
329,3.7092,0.1807,-0.3086,2.3913,-0.1661,-0.1952,-3.3238,1.6811,1.3281,5.6025,0.5701,-0.3602,2,1,3,8,2,TWN
330,-1.084,0.165,0.0797,-0.1191,0.4163,0.2191,0.3375,0.1615,0.4366,1.9943,0.5335,0.0891,1,1,2,2,2,TWN
331,-1.084,0.165,0.0797,0.5779,0.4115,-1.6287,4.1672,-1.1111,0.3367,3.6789,-1.4935,-1.4956,2,5,5,4,3,TWN
332,-0.2764,0.3642,-0.3804,2.1412,0.0747,-0.5935,-2.3563,0.2617,-0.2691,-0.6594,0.7858,0.4265,2,1,3,6,8,TWN
333,-1.0252,0.123,-0.1212,-1.9871,-0.2369,-0.6096,0.1166,-0.5139,0.5573,-0.4163,-0.0638,-0.4113,1,3,3,3,3,TWN
334,-1.4404,0.0833,0.1061,-1.3894,-0.0504,0.4476,1.5247,-0.9342,0.0445,-0.0662,-0.5355,-0.5724,2,3,2,3,2,TWN
335,2.6778,-0.1833,-0.3614,0.8558,-0.5119,0.4605,-1.7559,0.0578,-0.0554,1.2692,-0.2454,-1.0172,2,5,2,4,3,TWN
336,0.4411,-0.8457,-0.0786,0.525,-0.0495,-0.632,-1.8874,-0.6245,-0.1394,-0.0274,0.8408,-0.1742,1,2,2,3,8,TWN
337,1.3792,-1.2743,0.6646,6.1936,0.3841,0.1077,-2.3526,-3.2413,-0.0712,5.9591,0.7469,-0.3381,2,2,4,6,2,TWN
338,-0.2785,0.3996,-1.7493,-1.0221,0.2845,-1.3484,-1.4253,-2.2014,-1.3183,-2.3174,1.0304,0.5242,2,3,5,8,8,TWN
339,1.7269,-1.0685,-0.3985,-1.9772,0.0317,1.1508,-0.9816,0.5758,0.7181,1.3541,0.2514,0.7221,1,3,3,3,4,TWN
